,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
0,CHEMBL2347725,0.015,nM,COc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCN(C)CC3)sc2c1,10.82390874094432,425.18854610400007,6,2,3.3408000000000015,True
1,CHEMBL2347722,0.021,nM,COc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCOCC3)sc2c1,10.67778070526608,412.156911628,6,2,3.425600000000002,True
2,CHEMBL2347711,0.064,nM,CCNC(=O)Nc1nc2ccc(-c3ccccc3OCC)cc2s1,10.193820026016112,341.119797848,4,2,4.503400000000004,True
3,CHEMBL2347723,0.064,nM,COc1ccccc1-c1ccc2nc(NC(=O)NCCO)sc2c1,10.193820026016112,343.09906240400005,5,3,3.0857,True
4,CHEMBL2347719,0.11,nM,CCNC(=O)Nc1nc2ccc(-c3ccc(N)cc3OC)cc2s1,9.958607314841776,342.11504681599996,5,3,3.695500000000002,True
5,CHEMBL2347710,0.11,nM,CCNC(=O)Nc1nc2ccc(-c3ccccc3OC)cc2s1,9.958607314841776,327.104147784,4,2,4.113300000000002,True
6,CHEMBL2347729,0.12,nM,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCNCC3)sc2c1,9.920818753952377,425.18854610400007,6,3,3.388700000000001,True
7,CHEMBL2347728,0.13,nM,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCCO)sc2c1,9.886056647693165,371.13036253199994,5,3,3.8659000000000017,True
8,CHEMBL2347724,0.16,nM,COc1ccccc1-c1ccc2nc(NC(=O)NCCCO)sc2c1,9.795880017344077,357.11471246799994,5,3,3.4758000000000013,True
9,CHEMBL2316583,0.17,nM,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,9.769551078621726,518.2041940800001,5,2,4.3762000000000025,True
10,CHEMBL2347727,0.18,nM,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCO)sc2c1,9.744727494896694,357.11471246799994,5,3,3.4758000000000013,True
11,CHEMBL3967070,0.2,nM,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ncc[nH]2)C1,9.69897000433602,433.13617409600005,6,3,3.193600000000001,True
12,CHEMBL3939040,0.2,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,9.69897000433602,459.15182416000005,7,2,3.5081000000000016,True
13,CHEMBL4112072,0.2,nM,Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,9.69897000433602,474.12702465200005,6,2,4.443220000000005,True
14,CHEMBL4109082,0.2,nM,N[C@]1(C(F)(F)F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.69897000433602,512.139543136,7,2,4.159400000000003,True
15,CHEMBL4107478,0.2,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccccn2)c1,9.69897000433602,444.14092512800005,6,2,3.8655000000000026,True
16,CHEMBL2347726,0.23,nM,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCOCC3)sc2c1,9.638272163982409,426.172561692,6,2,3.8157000000000023,True
17,CHEMBL4632471,0.3,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C3CC3)c2)cc1C#Cc1cnc2cccnn12,9.522878745280336,534.274324328,7,2,3.677120000000003,True
18,CHEMBL4111085,0.3,nM,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)cc1C#N,9.522878745280336,515.1171882400001,8,2,4.015080000000003,True
19,CHEMBL3922791,0.3,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cnc(Cl)c(F)c2)c1,9.522878745280336,510.10818102800005,6,2,4.905600000000003,True
20,CHEMBL3901163,0.3,nM,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.522878745280336,458.16780857200007,7,2,3.4745000000000017,True
21,CHEMBL2324924,0.3,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2nccn12,9.522878745280336,532.219844144,6,1,4.456020000000004,True
22,CHEMBL4108934,0.3,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cccnc2F)c1,9.522878745280336,478.101952776,6,2,4.273900000000003,True
23,CHEMBL2347716,0.31,nM,CCNC(=O)Nc1nc2ccc(-c3ccccc3)cc2s1,9.508638306165729,297.0935831,3,2,4.104700000000003,True
24,CHEMBL2316582,0.35,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,9.455931955649724,532.219844144,5,2,4.684620000000004,True
25,CHEMBL4642144,0.39,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,9.4089353929735,528.2040518480001,7,2,3.453120000000002,True
26,CHEMBL4107740,0.4,nM,N#Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,9.397940008672036,485.106623556,7,2,4.0064800000000025,True
28,CHEMBL3891752,0.4,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cccnc2)c1,9.397940008672036,460.135839748,7,3,2.8363000000000005,True
29,CHEMBL4114966,0.4,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ncc[nH]2)c1,9.397940008672036,449.10662355600005,6,3,3.462900000000001,True
30,CHEMBL2324926,0.4,nM,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnn45)n(C)n3)cc2C(F)(F)F)CC1,9.397940008672036,537.2212411120001,8,2,3.272800000000002,True
31,CHEMBL4107083,0.4,nM,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.397940008672036,459.15182416000005,7,2,3.6506000000000016,True
32,CHEMBL3929270,0.4,nM,NCC1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,9.397940008672036,478.13317265200004,7,4,2.7917999999999994,True
34,CHEMBL4161036,0.4,nM,Cc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,9.397940008672036,532.219844144,6,1,4.456020000000003,True
35,CHEMBL3986132,0.4,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CCOC2=O)c(-c2cncnc2)c1,9.397940008672036,444.10453962,6,1,4.251100000000003,True
36,CHEMBL3899379,0.4,nM,NC[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@H]1O,9.397940008672036,478.13317265200004,7,4,2.6477,True
37,CHEMBL4115148,0.4,nM,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,9.397940008672036,463.1267522840001,7,2,3.3996000000000013,True
38,CHEMBL4113707,0.4,nM,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,9.397940008672036,463.12227362000004,6,3,3.8530000000000015,True
39,CHEMBL4113492,0.4,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cnc(Cl)c(F)c2)c1,9.397940008672036,496.09253096400005,6,2,4.658000000000003,True
40,CHEMBL2324925,0.4,nM,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cnccn45)n(C)n3)cc2C(F)(F)F)CC1,9.397940008672036,537.2212411120001,8,2,3.272800000000002,True
43,CHEMBL219964,0.43,nM,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN(C)C)c4)c(OC)cc23)c(Cl)cc1Cl,9.366531544420411,496.10689592399996,7,1,6.495680000000005,True
44,CHEMBL3911557,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(CO)C2)c(-c2ccn[nH]2)c1,9.30102999566398,449.10662355600005,6,3,3.320400000000001,True
45,CHEMBL4208229,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,9.30102999566398,449.10662355600005,6,3,3.462900000000001,True
46,CHEMBL3950047,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,9.30102999566398,435.09097349200005,6,3,3.072800000000001,True
47,CHEMBL4107521,0.5,nM,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,9.30102999566398,496.13339513600005,5,2,4.760100000000004,True
49,CHEMBL4108718,0.5,nM,N#Cc1ncc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,9.30102999566398,503.097201744,7,2,4.1455800000000025,True
50,CHEMBL3900366,0.5,nM,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)[nH]1,9.30102999566398,472.135839748,6,4,3.246080000000001,True
51,CHEMBL3901435,0.5,nM,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@H](O)C2)c1,9.30102999566398,501.10153817599996,8,3,2.9772800000000013,True
52,CHEMBL4112697,0.5,nM,Nc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)cc1F,9.30102999566398,493.1128518080001,7,3,3.8561000000000023,True
53,CHEMBL4110570,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,9.30102999566398,461.10662355600005,7,2,3.5298000000000016,True
54,CHEMBL3907285,0.5,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2ccc(CO)nc2)c1,9.30102999566398,458.15657519200005,6,2,4.387000000000004,True
55,CHEMBL3908797,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,9.30102999566398,492.11760284,6,2,4.521500000000003,True
56,CHEMBL2347721,0.51,nM,CCNC(=O)Nc1nc2ccc(-c3ccncc3OC)cc2s1,9.292429823902063,328.09939675199996,5,2,3.508300000000002,True
57,CHEMBL2316869,0.54,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,9.267606240177033,546.2354942080001,5,2,4.993040000000004,True
58,CHEMBL4113536,0.6,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](CO)C2)c(-c2cncnc2)c1,9.221848749616356,459.15182416000005,7,2,3.5081000000000016,True
59,CHEMBL3902058,0.6,nM,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)cn1,9.221848749616356,472.1722252560001,6,2,4.421520000000005,True
60,CHEMBL3910619,0.6,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@H](O)C2)c(-c2cncnc2)c1,9.221848749616356,459.15182416000005,7,2,3.6506000000000016,True
61,CHEMBL4107812,0.6,nM,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)cc1F,9.221848749616356,476.14715338,6,2,4.313020000000003,True
62,CHEMBL4111355,0.6,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cccnc2)c1,9.221848749616356,444.14092512800005,6,2,3.8655000000000026,True
63,CHEMBL4109872,0.6,nM,NC[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.221848749616356,458.16780857200007,7,2,3.4745000000000017,True
64,CHEMBL3909587,0.6,nM,NCC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncc(F)c2)CC1O,9.221848749616356,491.158052412,7,3,3.1894000000000013,True
65,CHEMBL3736320,0.6,nM,CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,9.221848749616356,464.1572438880001,6,2,4.660300000000003,True
66,CHEMBL4107401,0.6,nM,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,9.221848749616356,479.1380659160001,6,2,4.016000000000003,True
67,CHEMBL3986873,0.6,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2Cc3cn[nH]c3C2)c(-c2cncnc2)c1,9.221848749616356,483.1022068720001,7,2,4.202100000000002,True
68,CHEMBL4637502,0.65,nM,COCCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc2C2CC2)CC1,9.187086643357144,548.2899743920001,7,1,4.331220000000004,True
69,CHEMBL3976713,0.7,nM,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1,9.154901959985745,483.15182416,7,2,3.9847800000000024,True
70,CHEMBL3942251,0.7,nM,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2[nH]ncc2F)C1,9.154901959985745,467.0972017440001,6,3,3.602000000000001,True
71,CHEMBL3945273,0.7,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2ccn[nH]2)c1,9.154901959985745,464.106289208,6,4,3.0387000000000004,True
72,CHEMBL3941486,0.7,nM,CN(C)[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C[C@@H]1O,9.154901959985745,504.14882271600004,8,2,3.069900000000001,True
73,CHEMBL4111156,0.7,nM,N#Cc1ccc(F)c(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c1,9.154901959985745,502.101952776,6,2,4.750580000000003,True
74,CHEMBL4111319,0.7,nM,N#Cc1cc(F)cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2C2CC[C@@H](O)N2)c1,9.154901959985745,502.101952776,6,3,4.922480000000003,True
75,CHEMBL4213152,0.7,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2[nH]ncc2F)c1,9.154901959985745,467.0972017440001,6,3,3.602000000000002,True
76,CHEMBL2347731,0.77,nM,CCc1ccccc1-c1ccc2nc(NC(=O)NCCN(C)C)sc2c1,9.113509274827518,368.16708238800004,4,2,4.208800000000003,True
78,CHEMBL4114004,0.8,nM,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)cn1,9.096910013008056,458.1565751920001,6,2,4.173920000000003,True
79,CHEMBL4112160,0.8,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc(CO)nc2)c1,9.096910013008056,474.151489812,7,3,3.357800000000002,True
80,CHEMBL3923154,0.8,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2ccn[nH]2)c1,9.096910013008056,417.1412594760001,5,2,4.222800000000003,True
81,CHEMBL3893997,0.8,nM,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](O)C2)cn1,9.096910013008056,458.1565751920001,6,2,4.173920000000003,True
82,CHEMBL3925769,0.8,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(CO)C2)c(-c2[nH]ncc2F)c1,9.096910013008056,467.0972017440001,6,3,3.459500000000002,True
83,CHEMBL3926537,0.8,nM,CC1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,9.096910013008056,463.12227362000004,6,3,3.8530000000000015,True
84,CHEMBL3216659,0.87,nM,Cl.Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,9.060480747381382,539.0490424680002,6,3,3.7075000000000022,True
85,CHEMBL2347730,0.89,nM,CCc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCOCC3)sc2c1,9.050609993355089,410.17764707199996,5,2,3.9794000000000027,True
86,CHEMBL3915545,0.9,nM,N[C@H]1[C@@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3-c3cncnc3)C[C@H]12,9.045757490560677,456.15215850800007,7,2,3.0828000000000015,True
87,CHEMBL2324923,0.9,nM,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nccn45)n(C)n3)cc2C(F)(F)F)CC1,9.045757490560677,537.2212411120001,8,2,3.272800000000002,True
88,CHEMBL3959733,0.9,nM,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,9.045757490560677,435.15182416000005,6,3,3.441200000000001,True
89,CHEMBL4112901,0.9,nM,Cn1c(C#N)ccc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,9.045757490560677,487.12227362,7,2,3.9499800000000027,True
90,CHEMBL4110855,0.9,nM,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@@H](O)[C@H](O)C1,9.045757490560677,491.11718823999996,8,3,2.809020000000001,True
91,CHEMBL3980913,0.9,nM,Nc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCC2)cn1,9.045757490560677,444.15215850800007,7,2,3.871900000000002,True
92,CHEMBL566515,0.92,nM,COc1ccccc1-n1c(-c2cc(O)ccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,9.036212172654444,417.14370408800005,8,2,2.35482,True
93,CHEMBL2178268,0.94,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,9.0268721464003,589.2525412400001,8,2,4.922620000000004,True
94,CHEMBL2178277,0.98,nM,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc2C(F)(F)F)CC1,9.008773924307503,595.1822687600002,8,2,4.877500000000003,True
95,CHEMBL3942231,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@H](O)C2)c(-c2cncnc2)c1,9.0,477.101538176,8,3,2.5006000000000004,True
96,CHEMBL3898258,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,9.0,477.101538176,8,3,2.5006000000000004,True
97,CHEMBL3921587,1.0,nM,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,9.0,447.15182416000005,6,3,3.583700000000001,True
98,CHEMBL3921088,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2ccn[nH]2)c1,9.0,474.1382580320001,6,3,3.834100000000002,True
99,CHEMBL3944135,1.0,nM,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,9.0,474.13825803200007,7,2,3.743800000000002,True
100,CHEMBL3922003,1.0,nM,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@@H]1N,9.0,478.1331726520001,7,3,3.0542,True
101,CHEMBL3909590,1.0,nM,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(F)c1,9.0,466.101952776,6,2,4.131400000000003,True
102,CHEMBL3915875,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@H](O)C2)c(-c2cncc(F)c2)c1,9.0,494.096867396,7,3,3.2447000000000017,True
103,CHEMBL3905480,1.0,nM,NC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.0,430.13650844400007,7,2,2.836800000000001,True
104,CHEMBL4113112,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](CO)C2)c(-c2cncnc2)c1,9.0,491.11718824,8,3,2.7482000000000006,True
105,CHEMBL3960726,1.0,nM,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(F)c1,9.0,450.131503316,6,2,3.8621000000000025,True
106,CHEMBL3935476,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)(F)F)CC2)c(-c2ccn[nH]2)c1,9.0,530.1256426600002,6,2,4.576200000000004,True
107,CHEMBL3964879,1.0,nM,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)cn1,9.0,490.121939272,7,3,3.4140200000000025,True
108,CHEMBL3977220,1.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2Cc3cn[nH]c3C2)c(-c2cncnc2)c1,9.0,467.1317574120001,7,2,3.932800000000001,True
109,CHEMBL3973518,1.0,nM,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)c(F)c3)cnc2N2CC[C@H](CO)C2)c1,9.0,501.142402348,7,2,4.123880000000003,True
110,CHEMBL3916724,1.0,nM,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc1-c1ccn[nH]1)C2,9.0,460.12260796800007,6,3,3.4293000000000005,True
111,CHEMBL3904200,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,9.0,476.106289208,7,3,3.105600000000001,True
113,CHEMBL3894547,1.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2cncnc2)c1,9.0,470.1678085720001,7,2,3.6317000000000013,True
114,CHEMBL3910722,1.0,nM,N[C@H]1[C@@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc3-c3ccn[nH]3)C[C@H]12,9.0,460.12260796800007,6,3,3.2852000000000006,True
115,CHEMBL3981919,1.0,nM,CC(C)(C#N)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,9.0,427.125609412,6,1,4.490680000000003,True
116,CHEMBL3906709,1.0,nM,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O,9.0,492.11760284,6,3,3.8161000000000027,True
117,CHEMBL4108852,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc(F)cnc2Cl)c1,9.0,512.062980424,6,2,4.927300000000004,True
118,CHEMBL3949052,1.0,nM,Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,9.0,507.11726849200005,6,3,4.158120000000004,True
119,CHEMBL3984547,1.0,nM,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,9.0,451.12227362000004,6,3,3.7105000000000015,True
120,CHEMBL3965179,1.0,nM,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(O)C2)[nH]n1,9.0,449.10662355600005,6,3,3.3812200000000017,True
121,CHEMBL3939643,1.0,nM,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1,9.0,489.101538176,7,4,2.910380000000001,True
122,CHEMBL3903802,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2[nH]ncc2F)c1,9.0,453.0815516800001,6,3,3.2119000000000018,True
123,CHEMBL4108652,1.0,nM,O=C(Nc1ccc(C(F)(F)C(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,9.0,495.10851537600007,6,2,4.285300000000004,True
124,CHEMBL3980432,1.0,nM,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1N,9.0,507.1285018720001,7,2,3.8652000000000024,True
125,CHEMBL3900626,1.0,nM,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,9.0,463.12227362000004,6,3,3.8530000000000015,True
126,CHEMBL2316580,1.06,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,8.97469413473523,546.2354942080001,6,1,4.695020000000004,True
127,CHEMBL3735207,1.1,nM,CC(C)n1nc(C#Cc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,8.958607314841775,464.1572438880001,6,2,4.660300000000003,True
128,CHEMBL3900732,1.1,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,8.958607314841775,461.10662355600005,7,2,3.5298000000000016,True
129,CHEMBL4217559,1.1,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,8.958607314841775,433.13617409600005,6,3,3.193600000000001,True
130,CHEMBL4113119,1.1,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@@H](O)C2)c(-c2cncnc2)c1,8.958607314841775,459.15182416000005,7,2,3.6506000000000016,True
131,CHEMBL4115304,1.1,nM,CN(C)C(=O)c1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,8.958607314841775,519.1484883680001,6,3,3.769700000000002,True
132,CHEMBL4108721,1.1,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,8.958607314841775,462.131503316,6,2,4.004600000000002,True
