,molecule_chembl_id,IC50,units,smiles,pIC50
1301,CHEMBL1241948,13000.0,nM,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,4.886056647693163
1302,CHEMBL1241675,13000.0,nM,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,4.886056647693163
1303,CHEMBL559826,13000.0,nM,Cc1ccc(C(=O)Nc2cc(-n3ccnc3)cc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.886056647693163
1304,CHEMBL1241492,13000.0,nM,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,4.886056647693163
1305,CHEMBL4094562,13100.0,nM,C#Cc1nc(Nc2ccccc2)nc2[nH]cnc12,4.882728704344236
1306,CHEMBL4860979,13300.0,nM,CN(C1CC1)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCNC4=O)c2)c(F)c1,4.876148359032914
1307,CHEMBL3911525,13800.0,nM,O=C(NNc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccc1)c1ccccc1,4.860120913598763
1308,CHEMBL4470981,13930.0,nM,O=C1N/C(=N/c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,4.856048883576037
1309,CHEMBL1242665,14000.0,nM,CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,4.853871964321762
1310,CHEMBL57393,14000.0,nM,CC(=O)N[C@@H](Cc1ccc(P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,4.853871964321762
1311,CHEMBL1081198,14400.0,nM,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,4.841637507904751
1312,CHEMBL1242569,14600.0,nM,C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,4.835647144215563
1313,CHEMBL1242661,15000.0,nM,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,4.823908740944319
1314,CHEMBL3237854,15000.0,nM,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)NCCN)cc3)nc12,4.823908740944319
1315,CHEMBL301845,15000.0,nM,CC[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,4.823908740944319
1316,CHEMBL3218001,15000.0,nM,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,4.823908740944319
1317,CHEMBL414123,15000.0,nM,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,4.823908740944319
1318,CHEMBL328907,15300.0,nM,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,4.815308569182402
1319,CHEMBL1241946,16000.0,nM,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,4.795880017344075
1320,CHEMBL2312304,16360.0,nM,O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,4.786216700664696
1321,CHEMBL332971,16500.0,nM,COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,4.782516055786093
1322,CHEMBL3781543,16610.0,nM,COc1ccccc1Nc1nccc2nc(-c3ccccc3)cnc12,4.779630367548606
1323,CHEMBL1241679,17000.0,nM,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,4.769551078621726
1324,CHEMBL475051,17000.0,nM,O=C(NO)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cc1,4.769551078621726
1325,CHEMBL602074,17000.0,nM,Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(-c4cccnc4)cc32)[nH]1,4.769551078621726
1326,CHEMBL1241767,17000.0,nM,Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,4.769551078621726
1327,CHEMBL325023,17600.0,nM,Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,4.7544873321858505
1328,CHEMBL2408503,17600.0,nM,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)Nc1ccccc1Br,4.7544873321858505
1329,CHEMBL86943,19000.0,nM,CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,4.721246399047171
1330,CHEMBL3954137,20000.0,nM,COc1ccc(-c2nnc3n(-c4ccccc4)c(=O)c4cnn(-c5ccccc5)c4n23)cc1,4.698970004336019
1331,CHEMBL556874,20000.0,nM,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.698970004336019
1332,CHEMBL3823628,20000.0,nM,C(=C/n1ncc2c(N3CCCCCC3)ncnc21)\c1ccccc1,4.698970004336019
1333,CHEMBL3237857,20000.0,nM,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)NCCN4CCOCC4)cc3)nc12,4.698970004336019
1334,CHEMBL3318023,20840.0,nM,CCNC(=O)Nc1ccc2ncc(-c3ccc(OC)cc3)cc2n1,4.681102285372513
1335,CHEMBL2312645,21110.0,nM,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,4.675511766692344
1336,CHEMBL58421,22000.0,nM,CC[C@H](NC(=O)[C@H](Cc1ccc(P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,4.657577319177793
1337,CHEMBL56697,22000.0,nM,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(P(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,4.657577319177793
1338,CHEMBL3781538,22520.0,nM,c1ccc(Nc2cncc3nc(-c4ccc(N5CCCCC5)cc4)cnc23)cc1,4.647431613820691
1339,CHEMBL564726,23000.0,nM,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.638272163982407
1340,CHEMBL556669,23000.0,nM,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.638272163982407
1341,CHEMBL554,23000.0,nM,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4.638272163982407
1342,CHEMBL556746,24000.0,nM,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.619788758288394
1343,CHEMBL515109,24000.0,nM,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)s2)cc1Nc1ncc(-c2cccnc2)s1,4.619788758288394
1344,CHEMBL474863,24000.0,nM,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cn1,4.619788758288394
1345,CHEMBL474208,24000.0,nM,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)s1,4.619788758288394
1346,CHEMBL473825,25000.0,nM,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)s2)cc1Nc1ncc(-c2cccnc2)cn1,4.6020599913279625
1347,CHEMBL539433,25000.0,nM,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/n4cnc5c(NC6CC6)ncnc54)c3)cc(C(F)(F)F)c2)cn1,4.6020599913279625
1348,CHEMBL558475,25000.0,nM,CNc1ncnc2c1ncn2/C=C/c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C,4.6020599913279625
1349,CHEMBL3781939,25150.0,nM,COc1ccc(NC(=O)Nc2cncc3nc(-c4ccccc4)cnc23)cc1,4.599462010608054
1350,CHEMBL405059,25700.0,nM,CCCCCN(CCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,4.590066876668706
1351,CHEMBL136289,26000.0,nM,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@H](C)C(=O)NCCC1CCCCC1)C(C)C,4.585026652029182
1352,CHEMBL551031,26000.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3cccnc3)ncnc21,4.585026652029182
1353,CHEMBL3218002,27000.0,nM,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,4.568636235841013
1354,CHEMBL2312652,30000.0,nM,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,4.522878745280337
1355,CHEMBL3780985,30830.0,nM,CCNC(=O)Nc1nccc2nc(-c3ccccc3)cnc12,4.511026475273492
1356,CHEMBL514511,31000.0,nM,CN(C(=O)c1ccc(C(=O)Nc2ccccc2N)cc1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.508638306165727
1357,CHEMBL515258,32000.0,nM,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)nc2)cc1Nc1ncc(-c2cccnc2)cn1,4.494850021680094
1358,CHEMBL1241390,32000.0,nM,CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,4.494850021680094
1359,CHEMBL3237855,33000.0,nM,Cc1nn(C)c2nnc(Nc3ccc(S(N)(=O)=O)cc3)nc12,4.481486060122113
1360,CHEMBL56081,34000.0,nM,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.468521082957745
1361,CHEMBL515432,34000.0,nM,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1ncc(-c2cccnc2)s1,4.468521082957745
1362,CHEMBL3237858,34000.0,nM,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)NCC(O)CO)cc3)nc12,4.468521082957745
1363,CHEMBL1241863,35000.0,nM,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,4.455931955649724
1364,CHEMBL474046,35000.0,nM,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)nc2)cc1Nc1ncc(-c2cccnc2)s1,4.455931955649724
1365,CHEMBL564235,37000.0,nM,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.431798275933005
1366,CHEMBL474015,39000.0,nM,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cc1,4.4089353929735005
1367,CHEMBL3237851,39000.0,nM,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)NCCO)cc3)nc12,4.4089353929735005
1368,CHEMBL565084,40000.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccncn3)ncnc21,4.3979400086720375
1369,CHEMBL3917521,40000.0,nM,O=c1c2cnn(-c3ccccc3)c2n2c(-c3ccccc3)nnc2n1-c1ccccc1,4.3979400086720375
1370,CHEMBL103667,41000.0,nM,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,4.3872161432802645
1371,CHEMBL539942,46200.0,nM,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@H](C)C(=O)NCCc1ccccc1)C(C)C,4.335358024443875
1372,CHEMBL3824215,50000.0,nM,C(=C/n1ncc2c(NC3CCCCC3)ncnc21)\c1ccccc1,4.301029995663981
1373,CHEMBL80030,50000.0,nM,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,4.301029995663981
1374,CHEMBL1241684,50000.0,nM,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,4.301029995663981
1375,CHEMBL1241862,50000.0,nM,CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,4.301029995663981
1376,CHEMBL1241583,50000.0,nM,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,4.301029995663981
1377,CHEMBL1241772,50000.0,nM,CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,4.301029995663981
1378,CHEMBL1241391,50000.0,nM,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,4.301029995663981
1379,CHEMBL4855542,53500.0,nM,Nc1ncc(-c2cccc3ncsc23)cc1-c1ccc2c(c1)CCNC2=O,4.2716462179787715
1380,CHEMBL1242032,58000.0,nM,CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,4.236572006437063
1381,CHEMBL559628,59000.0,nM,Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.229147988357856
1382,CHEMBL559702,60000.0,nM,Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.221848749616356
1383,CHEMBL1172147,60000.0,nM,N#Cc1c(N)nc(SCC(=O)c2ccc(Cl)cc2)c(C#N)c1-c1ccsc1,4.221848749616356
1384,CHEMBL55683,61000.0,nM,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccncc3)n2)c1,4.214670164989233
1385,CHEMBL559069,62000.0,nM,Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.2076083105017466
1386,CHEMBL1242033,65000.0,nM,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,4.187086643357144
1387,CHEMBL1242753,65000.0,nM,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,4.187086643357144
1388,CHEMBL3967164,65600.0,nM,O=C(NNc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccc1)c1ccc(Cl)cc1,4.1830961606243395
1389,CHEMBL4446681,69000.0,nM,CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,4.161150909262744
1390,CHEMBL552634,70000.0,nM,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,4.154901959985743
1391,CHEMBL4091022,70000.0,nM,CSc1nc(NCc2ccccc2)c2ccn(Cc3ccc(F)cc3)c2n1,4.154901959985743
1392,CHEMBL343050,72000.0,nM,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NCCc1ccccc1)C(C)C,4.142667503568732
1393,CHEMBL553695,72000.0,nM,Cc1ccc(C(=O)Nc2cc(N3CCOCC3)cc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.142667503568732
1394,CHEMBL1171912,72000.0,nM,N#Cc1c(SCc2ccccc2)nc2c(c1-c1cccs1)CCCC2,4.142667503568732
1395,CHEMBL564575,74000.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,4.130768280269024
1396,CHEMBL1172697,74000.0,nM,N#Cc1c(SCc2ccc(F)cc2)nc2c(c1-c1cccs1)CCCC2,4.130768280269024
1397,CHEMBL4859660,75700.0,nM,Nc1ncc(-c2cccc([N+](=O)[O-])c2F)cc1-c1ccc2c(c1)CCNC2=O,4.120904120499927
1398,CHEMBL201511,93000.0,nM,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,4.031517051446065
1399,CHEMBL137653,95900.0,nM,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,4.018181392829336
1400,CHEMBL550623,96000.0,nM,CNc1ncnc2c1ncn2CCc1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C,4.017728766960432
1401,CHEMBL1241864,100000.0,nM,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,4.0
1402,CHEMBL1242117,100000.0,nM,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,4.0
1403,CHEMBL1242756,100000.0,nM,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,4.0
1404,CHEMBL3983676,110000.0,nM,O=c1c2cnn(-c3ccccc3)c2nc(N/N=C/c2ccc(F)cc2)n1-c1ccccc1,3.9586073148417746
1405,CHEMBL418203,110000.0,nM,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,3.9586073148417746
1406,CHEMBL2420909,126000.0,nM,c1nc(N2CCC3(CCCCN3)CC2)c2nc[nH]c2n1,3.8996294548824375
1407,CHEMBL556670,146000.0,nM,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,3.835647144215563
1408,CHEMBL3908573,150000.0,nM,O=c1c2cnn(-c3ccccc3)c2n2c(Nc3ccccc3)nnc2n1-c1ccccc1,3.8239087409443187
1409,CHEMBL559068,157000.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NCCCN(C)C)ncnc21,3.804100347590766
1410,CHEMBL551838,236000.0,nM,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2F)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,3.6270879970298937
1411,CHEMBL551030,243000.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccccn3)ncnc21,3.614393726401688
1412,CHEMBL559438,267000.0,nM,Cc1ccc(C(=O)Nc2ncc(C(C)(C)C)s2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,3.573488738635425
1413,CHEMBL3105076,380000.0,nM,Nc1ncnc2[nH]c(C(F)(F)F)nc12,3.42021640338319
1414,CHEMBL1290072,392000.0,nM,COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,3.4067139329795424
